video_id,element,motion,power,speed,video_summary
702,Feuer,random,rot,9.6,"(-12.206587121601538, -5.137660046121265)"
703,Feuer,circular,gelb,9.6,"(17.8670344441123, 8.139732654215653)"
704,Wasser,circular,blau,6.9,"(-1.2986275011443382, -15.76510131875217)"
705,Erde,circular,rot,6.9,"(-7.653935588909533, 0.977266124594113)"
706,Boden,random,grun,6.9,"(-4.129529867412316, 4.171420871664889)"
707,Boden,random,gelb,9.6,"(15.152521224297885, -39.56663045316755)"
708,Boden,circular,gelb,6.9,"(5.65282276283515, -5.317967547431852)"
709,Feuer,zigzag,rot,6.9,"(2.25373545764473, -1.6417810831445045)"
710,Luft,linear,rot,6.9,"(-6.357262035797383, -3.347958466855683)"
711,Feuer,random,blau,9.6,"(8.355038993551368, 14.702843610462349)"
712,Boden,zigzag,gelb,6.9,"(-2.943670076331472, 11.597979868610555)"
713,Erde,linear,gelb,9.6,"(13.86447419494909, -6.273895495362762)"
714,Erde,circular,gelb,6.9,"(2.5684719768474054, -0.12310517981704905)"
715,Erde,zigzag,gelb,9.6,"(18.401260818760292, 0.23791028803100644)"
716,Wasser,shm,blau,9.6,"(12.76852232519797, 9.145179978527185)"
717,Wasser,shm,blau,9.6,"(13.439481821271642, 9.150862669147802)"
718,Luft,zigzag,rot,6.9,"(-5.6821504376378815, -11.99040870863956)"
719,Wasser,shm,lila,9.6,"(-3.2964192378261323, 2.4235447081966335)"
720,Wasser,circular,blau,9.6,"(-20.62739525265725, -6.4014864620022855)"
721,Luft,linear,gelb,9.6,"(-20.181951941619573, -6.395141859404003)"
722,Boden,shm,gelb,6.9,"(11.247888432585015, -2.8411964005205164)"
723,Feuer,circular,grun,6.9,"(1.1255642853002854, -0.17031254163477172)"
724,Luft,random,lila,6.9,"(11.102066970323527, 14.449843435748331)"
725,Feuer,circular,blau,6.9,"(7.782545773081772, 7.05968384374901)"
726,Erde,random,blau,6.9,"(-7.10442231252506, -2.1599270056179876)"
727,Wasser,circular,blau,6.9,"(-3.3422624458582106, 4.23579506058427)"
728,Feuer,zigzag,lila,9.6,"(2.4057595941721246, 1.0381858348320172)"
729,Luft,zigzag,rot,6.9,"(-2.302663307212228, -14.173352436021077)"
730,Wasser,zigzag,grun,6.9,"(2.0351936030598807, 0.7025310486993313)"
731,Boden,shm,blau,6.9,"(0.2935490924447919, -10.1832572713888)"
732,Luft,circular,rot,6.9,"(-8.689510767431155, -2.630312077192265)"
733,Boden,zigzag,blau,9.6,"(7.9530676336656825, -27.68607455812454)"
734,Erde,random,rot,9.6,"(8.105105683585478, 8.94006480809654)"
735,Luft,shm,lila,9.6,"(3.8534493538397605, -2.7970145853662736)"
736,Feuer,zigzag,lila,6.9,"(5.112102620273454, 8.423691319588745)"
737,Luft,linear,grun,9.6,"(3.4181649197445516, -2.386355654100381)"
738,Wasser,circular,blau,6.9,"(-21.863047532188947, -14.5479310742353)"
739,Erde,zigzag,blau,9.6,"(21.030448996431588, 11.15654673782895)"
740,Erde,circular,lila,9.6,"(-1.1581635544647213, -4.132281957844032)"
741,Feuer,circular,blau,6.9,"(5.007081436414257, 5.047349652551244)"
742,Luft,zigzag,rot,6.9,"(1.4749982941897812, 8.7124248102992)"
743,Luft,circular,grun,6.9,"(-0.2188273059140755, 0.006854045496805128)"
744,Erde,zigzag,rot,9.6,"(5.29849708314482, -15.497931145392219)"
745,Feuer,shm,lila,6.9,"(-0.9025813650514252, -0.7991581223395947)"
746,Erde,zigzag,blau,6.9,"(-0.806371383338373, -14.263125602468218)"
747,Luft,circular,lila,9.6,"(-3.7912246509346215, -2.2811055703654723)"
748,Feuer,shm,lila,6.9,"(-2.5995118555961056, 3.9389017485743416)"
749,Wasser,shm,lila,6.9,"(8.25950256332699, 0.2785569585832377)"
750,Feuer,circular,blau,6.9,"(10.335578645100021, 3.3442961087154295)"
751,Luft,linear,gelb,6.9,"(-1.052018346397574, 2.4508853639984487)"
752,Luft,random,grun,6.9,"(-0.8424741196013024, 6.816426985022641)"
753,Wasser,shm,gelb,6.9,"(-0.6378895920046759, -8.157868279401317)"
754,Wasser,circular,blau,6.9,"(-12.731428597909227, -17.957667860464383)"
755,Erde,linear,blau,9.6,"(3.678483687459636, 7.402643818027375)"
756,Feuer,zigzag,blau,6.9,"(-15.166554309466438, 11.05073869028892)"
757,Erde,shm,grun,9.6,"(-2.7569601243513695, 5.661136792696876)"
758,Wasser,circular,blau,9.6,"(-1.593407693428862, -15.972918461735851)"
759,Erde,zigzag,grun,9.6,"(9.574847719639411, -3.9851099406563577)"
760,Boden,random,lila,6.9,"(5.121064153073014, -7.994975899752358)"
761,Erde,zigzag,blau,9.6,"(16.683357619567268, -1.4730212506763074)"
762,Feuer,linear,lila,6.9,"(-1.952704349690638, -9.830613854327492)"
763,Boden,circular,grun,6.9,"(1.0302587039080038, -5.683475112007315)"
764,Boden,linear,grun,6.9,"(1.141846410096214, -2.235744438064934)"
765,Feuer,random,gelb,9.6,"(-25.96426830733784, -2.1475878421580177)"
766,Erde,random,lila,6.9,"(2.0926343960006477, -9.331371193320468)"
767,Feuer,shm,rot,6.9,"(-2.1481219479448974, 3.124859429854272)"
768,Wasser,shm,grun,9.6,"(6.301932095396488, 6.978008874531955)"
769,Erde,zigzag,gelb,9.6,"(32.58504928470842, 1.277845228311591)"
770,Luft,zigzag,lila,6.9,"(1.1918198160145508, -2.2899588466915084)"
771,Boden,circular,grun,9.6,"(-1.2975364291133076, 3.874839120151794)"
772,Boden,circular,lila,6.9,"(-1.8236093713672687, -4.85978400098276)"
773,Wasser,shm,grun,6.9,"(3.9666520250081625, -5.027208524415954)"
774,Luft,circular,gelb,6.9,"(-7.629925613163072, -12.642628735713302)"
775,Feuer,linear,rot,9.6,"(-0.369446338246604, 3.3488524653428122)"
776,Luft,zigzag,blau,9.6,"(-6.052302507986624, 10.982465858333367)"
777,Boden,shm,blau,9.6,"(-9.150034403492963, -8.317560454307344)"
778,Boden,circular,rot,6.9,"(12.248505798090282, -4.399294078221114)"
779,Boden,shm,rot,6.9,"(5.153313891858353, -5.396759669294642)"
780,Erde,linear,blau,6.9,"(1.9411829657142583, 5.588909980510866)"
781,Erde,linear,gelb,6.9,"(9.307011950136797, -7.8406967109681425)"
782,Erde,circular,blau,9.6,"(-1.392047155287738, -11.495683015003483)"
783,Feuer,linear,gelb,6.9,"(11.376311554441077, 3.1130829918560785)"
784,Luft,circular,lila,9.6,"(2.518134631574817, -4.612351166112159)"
785,Erde,random,grun,9.6,"(-0.24666321092651344, 0.9561713825106821)"
786,Erde,random,grun,9.6,"(-3.809560611894012, 10.643399849636683)"
787,Luft,circular,lila,6.9,"(2.930558427085316, -6.153114217409577)"
788,Wasser,shm,rot,6.9,"(-0.767660532109808, 3.1536087846480676)"
789,Erde,zigzag,gelb,9.6,"(19.975142489898495, -0.560341276090309)"
790,Erde,zigzag,rot,9.6,"(0.4331829730741923, 2.77171993109609)"
791,Boden,shm,rot,9.6,"(-4.7413912232330855, 4.167101547022913)"
792,Luft,linear,lila,9.6,"(-3.103909240439002, -0.807985253179087)"
793,Luft,circular,gelb,6.9,"(11.912323845211333, -7.039622530053766)"
794,Erde,zigzag,lila,6.9,"(1.3228256277129162, -4.305158492444836)"
795,Luft,circular,lila,9.6,"(2.025402783480107, -3.704681040601269)"
796,Luft,shm,blau,9.6,"(-4.0532193754467585, 13.104397945052614)"
797,Wasser,shm,rot,6.9,"(1.5301011195610954, 1.2785609871151955)"
798,Erde,zigzag,lila,9.6,"(-5.94578070618579, -1.5384453770469761)"
799,Feuer,circular,gelb,9.6,"(23.607364916883597, 8.485029169676398)"
800,Wasser,circular,grun,9.6,"(-3.395174362388712, -1.9144559778440886)"
801,Wasser,shm,blau,6.9,"(9.410166843164042, -6.112449659333741)"
802,Luft,random,grun,9.6,"(2.633654485994768, 4.347547038046418)"
803,Wasser,random,grun,9.6,"(-2.388181869918185, 7.01261199883557)"
804,Luft,circular,grun,9.6,"(-0.6683220974688844, -0.22860232925494373)"
805,Erde,circular,blau,6.9,"(-3.0707097849587015, 6.22622589659392)"
806,Wasser,shm,blau,9.6,"(7.8776820734178585, -6.3648680559662125)"
807,Boden,random,grun,9.6,"(6.521786443498904, 1.2210636718822343)"
808,Erde,circular,lila,6.9,"(-4.284776406398629, 4.7478024216119685)"
809,Feuer,shm,grun,6.9,"(5.486390719030062, -3.583364129992784)"
810,Feuer,linear,blau,6.9,"(-22.64536493545084, -1.3361686922031453)"
811,Wasser,circular,lila,6.9,"(-2.381915621835123, 2.688866344998541)"
812,Luft,linear,gelb,6.9,"(2.254708700897112, -11.983370401264825)"
813,Boden,shm,lila,6.9,"(9.67189781264031, -2.265029870050281)"
814,Feuer,linear,blau,9.6,"(-2.6389497190024542, 12.868641060308892)"
815,Feuer,zigzag,blau,6.9,"(-13.093205219640566, -1.224982565375246)"
816,Luft,circular,gelb,6.9,"(11.288589495460599, -5.025794432668267)"
817,Boden,shm,lila,6.9,"(7.366755126508924, 1.1774248582628708)"
818,Erde,shm,gelb,9.6,"(2.307524434368908, 0.8617699288482861)"
819,Luft,circular,gelb,9.6,"(1.4302623566003092, -1.5681452796186228)"
820,Luft,circular,blau,6.9,"(0.5746210975886825, 0.10154275300811477)"
821,Feuer,shm,rot,9.6,"(-13.779893743440601, 8.988515598126288)"
822,Wasser,random,lila,6.9,"(0.9987599136853653, 5.328800827034723)"
823,Wasser,shm,gelb,9.6,"(14.182417810433229, 8.130198375037725)"
824,Erde,zigzag,blau,9.6,"(27.011523709004955, 1.8474377182909372)"
825,Erde,shm,lila,9.6,"(0.4453024405557855, -1.6343510851620344)"
826,Erde,random,lila,6.9,"(-9.319386884263949, -0.7571930064379409)"
827,Luft,circular,gelb,6.9,"(10.246890421808548, -9.597917613061096)"
828,Wasser,circular,grun,6.9,"(2.44399682664573, -2.029596202232252)"
829,Luft,circular,grun,6.9,"(1.2720497629840857, -3.3794780634834787)"
830,Wasser,shm,grun,9.6,"(0.45834703475966876, -4.114301777437149)"
831,Wasser,linear,blau,6.9,"(0.517145193861559, -1.1079702022727531)"
832,Luft,zigzag,gelb,9.6,"(-0.06859860724052425, 4.9713837964395005)"
833,Feuer,circular,lila,9.6,"(-0.1863701163582192, 0.3724494688030795)"
834,Feuer,random,gelb,9.6,"(9.587205548428614, -26.053045399066484)"
835,Erde,circular,rot,6.9,"(1.0898781252168455, -0.8808856369419331)"
836,Luft,circular,lila,9.6,"(1.7306319707907818, -4.07845468221803)"
837,Wasser,random,gelb,9.6,"(12.754544444927014, -10.519023431507723)"
838,Feuer,linear,blau,9.6,"(-1.8591715280638965, 30.016343274088985)"
839,Feuer,linear,blau,6.9,"(-23.731684742837015, -4.837266829924577)"
840,Luft,circular,grun,6.9,"(1.8750912981043868, 1.5731990402208673)"
841,Feuer,zigzag,blau,6.9,"(-13.483561035920784, 5.438060660257751)"
842,Erde,linear,lila,9.6,"(1.9165883589428638, -1.7091014422053767)"
843,Luft,circular,rot,6.9,"(-6.99019633333582, -1.0085453674124771)"
844,Feuer,linear,gelb,6.9,"(1.7701069662690045, 10.173908073269804)"
845,Luft,random,grun,9.6,"(1.1962719658701957, 4.644053591583944)"
846,Boden,circular,lila,6.9,"(-2.932635275688636, -6.471245540617026)"
847,Wasser,shm,lila,6.9,"(1.9656139905429413, 5.612790648974336)"
848,Feuer,shm,rot,6.9,"(0.0014429772646380457, 2.229419709865578)"
849,Erde,random,grun,9.6,"(-10.002949709109846, 4.7340547148107)"
850,Feuer,random,blau,9.6,"(-2.592378118669103, -5.4511810271777215)"
851,Boden,circular,lila,6.9,"(-2.5350662192686677, -3.153426817067494)"
852,Wasser,circular,grun,6.9,"(0.6290503750664911, 2.386491096594792)"
853,Feuer,random,blau,6.9,"(13.53200084106114, 7.614604614633269)"
854,Boden,zigzag,grun,9.6,"(9.051619111919631, -5.965744612234726)"
855,Boden,circular,grun,6.9,"(0.16711121009296193, -1.938618936714679)"
856,Feuer,circular,lila,9.6,"(1.3371617946914824, 5.781936241484363)"
857,Wasser,linear,grun,6.9,"(-0.028835077404650633, 5.204157241340116)"
858,Boden,shm,blau,6.9,"(-7.992293898604363, 2.049833220453749)"
859,Erde,zigzag,blau,9.6,"(4.3536564913512485, 10.168675841068211)"
860,Wasser,circular,grun,9.6,"(-3.184424196669113, -13.251567218043746)"
861,Boden,random,grun,9.6,"(21.804808558428363, -9.169508356216145)"
862,Feuer,shm,lila,9.6,"(-1.2287620031338093, -1.5333469006796712)"
863,Luft,random,grun,9.6,"(14.805218990498503, 7.264765413158873)"
864,Wasser,linear,grun,6.9,"(4.063149683837526, 5.480404128537121)"
865,Boden,random,grun,9.6,"(13.239404237626502, -7.174661196163644)"
866,Luft,zigzag,gelb,9.6,"(2.042043652913616, -0.42109281886918026)"
867,Feuer,linear,blau,9.6,"(-5.41931304074801, 28.472735001559887)"
868,Boden,shm,rot,6.9,"(6.591189413145866, -5.847707958865453)"
869,Erde,shm,rot,9.6,"(-5.738902788930101, -0.042105854500089634)"
870,Luft,zigzag,gelb,6.9,"(5.775803577304547, -15.370059953118362)"
871,Feuer,circular,gelb,9.6,"(8.961266985497467, -3.47371465211123)"
872,Luft,circular,lila,9.6,"(-0.7893419404579198, -10.179969497433326)"
873,Luft,circular,rot,6.9,"(-3.086538468113602, -9.4116119749165)"
874,Luft,linear,lila,9.6,"(2.9175358668761753, -0.8487584134983308)"
875,Luft,linear,lila,6.9,"(-0.623944935947808, -5.509885798763474)"
876,Erde,circular,rot,9.6,"(-1.8994885978001292, 0.9033824935777091)"
877,Wasser,circular,gelb,9.6,"(8.544551118909084, -1.6076295727145222)"
878,Wasser,linear,grun,9.6,"(-5.344709642715216, -1.120434861035843)"
879,Erde,circular,grun,6.9,"(-2.607288424227839, 5.783136961690918)"
880,Luft,circular,rot,9.6,"(7.625841527851389, -0.7034825319470421)"
881,Wasser,linear,gelb,6.9,"(0.4205198152817573, -5.702455961514062)"
882,Erde,linear,grun,9.6,"(5.920415828122181, 0.20609902002849267)"
883,Erde,linear,grun,9.6,"(3.7629545849348887, 0.5453575495694984)"
884,Erde,random,lila,9.6,"(-3.593444346133225, 6.790234055580111)"
885,Luft,shm,grun,9.6,"(3.6306682167123085, -1.590831971549175)"
886,Feuer,circular,grun,6.9,"(1.1329404500343614, 2.953495217951474)"
887,Feuer,linear,rot,9.6,"(2.7824159191622044, -2.176533798660426)"
888,Wasser,zigzag,blau,9.6,"(-4.220346232410471, -1.0833110039302802)"
889,Luft,circular,gelb,9.6,"(17.151162462745695, 8.556787543468818)"
890,Boden,shm,blau,9.6,"(4.593327559141997, -14.612517539752128)"
891,Wasser,circular,lila,6.9,"(-1.9421807724936606, 1.5950699110602535)"
892,Erde,random,gelb,6.9,"(-17.84786674832799, -2.4524303045650875)"
893,Boden,zigzag,grun,9.6,"(0.8715039103777649, -13.355868261597042)"
894,Boden,zigzag,rot,6.9,"(-1.4050674339179565, 6.950039980485268)"
895,Erde,linear,lila,6.9,"(-0.36040376610063163, -4.657474626876233)"
896,Wasser,zigzag,gelb,9.6,"(5.488824173256887, -6.926129774888281)"
897,Boden,circular,gelb,9.6,"(-1.434111605567164, 15.536083650376359)"
898,Luft,circular,lila,9.6,"(3.2168575585205197, -2.6080826934868178)"
899,Feuer,random,blau,9.6,"(32.70158300455359, -10.175239080303633)"
900,Boden,shm,lila,6.9,"(-2.151287914206378, 5.854700360421749)"
901,Luft,linear,blau,6.9,"(-1.2424249417104214, -8.65477571757646)"
902,Boden,random,grun,6.9,"(15.282117572453693, -7.3676139155388825)"
903,Feuer,random,lila,9.6,"(-23.479502969233135, 2.6291667169752877)"
904,Boden,random,lila,6.9,"(-6.339152913089045, -0.4427440090245476)"
905,Wasser,circular,grun,9.6,"(-6.1254525494916034, -4.634974669250607)"
906,Luft,circular,grun,6.9,"(5.49156503103405, -1.0055024861320838)"
907,Erde,zigzag,gelb,9.6,"(15.969784681677389, 17.140234139319634)"
908,Wasser,circular,blau,6.9,"(2.5781288075079694, 0.2886482922733187)"
909,Wasser,circular,lila,6.9,"(1.409938635320163, 0.683411698944159)"
910,Feuer,shm,lila,9.6,"(-0.2898859053030165, -0.7795888914323683)"
911,Wasser,random,grun,9.6,"(-8.962132193209143, -2.0938065784016473)"
912,Wasser,zigzag,gelb,6.9,"(-7.652823319969112, 3.142725557729758)"
913,Erde,circular,gelb,6.9,"(4.495626802144905, 2.419909859615874)"
914,Boden,linear,rot,6.9,"(-0.054297744674741466, -0.8739551657092903)"
915,Boden,shm,gelb,9.6,"(-11.938738738991688, -7.631863881842136)"
916,Feuer,circular,blau,6.9,"(4.547545027926311, 6.309098229561176)"
917,Luft,linear,blau,6.9,"(3.2319035833785286, 6.215571553333991)"
918,Luft,linear,blau,9.6,"(1.6262394520486545, 0.3167725513838491)"
919,Feuer,circular,gelb,9.6,"(0.9451761112332946, -0.1599171280677396)"
920,Wasser,circular,grun,6.9,"(-1.2005860843736045, 4.286310729822073)"
921,Feuer,random,grun,6.9,"(14.87564758150247, -1.9333273102699557)"
922,Wasser,shm,gelb,9.6,"(13.174979581226935, 3.3489103849315462)"
923,Wasser,zigzag,lila,6.9,"(-2.4833779106232186, -2.446201326265399)"
924,Wasser,linear,lila,6.9,"(1.0956865481091782, -5.67564815165802)"
925,Boden,shm,gelb,6.9,"(10.933359807920983, -7.277875804877528)"
926,Erde,random,grun,9.6,"(-3.84434050011782, -4.1954591134770745)"
927,Feuer,linear,grun,6.9,"(0.07623417188628423, -7.610545516507816)"
928,Wasser,shm,gelb,6.9,"(-2.092858792429233, -2.9408777356902327)"
929,Luft,circular,lila,6.9,"(4.217934937576519, -2.236976135391565)"
930,Luft,circular,gelb,9.6,"(14.148858657809036, 1.2906942739480272)"
931,Feuer,zigzag,blau,9.6,"(-13.269262076892504, 3.878352205786623)"
932,Wasser,circular,grun,9.6,"(1.2366169486252225, 3.5206202421787687)"
933,Boden,zigzag,grun,9.6,"(-0.5699786475161623, 6.015623221824864)"
934,Boden,circular,gelb,9.6,"(1.3527810326278846, 3.672355635756279)"
935,Luft,circular,rot,6.9,"(15.108917713030955, -8.871885801488695)"
936,Boden,zigzag,blau,9.6,"(-5.168180583586015, -3.5714803839349294)"
937,Erde,shm,grun,9.6,"(2.5403308432090235, -1.358459462701724)"
938,Luft,circular,lila,9.6,"(-3.811977542938127, -2.8708957391504306)"
939,Erde,zigzag,lila,6.9,"(-3.057785683502395, -0.9029764103238556)"
940,Boden,shm,grun,6.9,"(2.771236327997048, -4.942323957568327)"
941,Feuer,linear,lila,9.6,"(-4.935925121787928, 2.789954748952521)"
942,Feuer,shm,gelb,9.6,"(-2.8677839887022323, 4.509225974084895)"
943,Wasser,random,grun,9.6,"(-17.246502790573395, 1.0325958171484189)"
944,Boden,random,grun,9.6,"(-2.093403836540272, 7.487898003144625)"
945,Feuer,shm,gelb,6.9,"(-3.7222302254942363, -7.877295656626618)"
946,Luft,circular,lila,9.6,"(6.474814137672368, -0.9814713242087656)"
947,Luft,linear,lila,9.6,"(-0.24492956352258233, -5.38609535396029)"
948,Erde,zigzag,blau,6.9,"(6.077196805169706, 7.492500269595514)"
949,Erde,linear,grun,9.6,"(3.3735919499353315, 1.3206582296846925)"
950,Wasser,shm,blau,9.6,"(13.721748718306522, -3.8215490708177633)"
951,Luft,circular,rot,9.6,"(5.395484593928458, -0.05839219997276501)"
952,Feuer,linear,grun,6.9,"(1.7461587894534283, -4.735581623554328)"
953,Boden,circular,gelb,6.9,"(1.8015296739307374, -1.8006000244670552)"
954,Luft,circular,lila,6.9,"(-3.0594257212070204, 2.003916451303521)"
955,Erde,zigzag,gelb,9.6,"(0.7674952882813457, 6.930043644819381)"
956,Luft,circular,rot,6.9,"(11.108656649719563, -10.0710839429337)"
957,Erde,zigzag,rot,9.6,"(-1.0716199527788746, -13.182525317553967)"
958,Feuer,zigzag,lila,6.9,"(0.3503705542889257, -3.0907792831995415)"
959,Boden,random,grun,6.9,"(-7.500004140562318, 5.602060922290125)"
960,Erde,shm,blau,6.9,"(17.416770611881645, -5.137574560478551)"
961,Feuer,circular,blau,9.6,"(3.5097296588968128, -4.62123894554988)"
962,Erde,circular,rot,9.6,"(5.212077099364269, 2.546979147313859)"
963,Feuer,linear,grun,9.6,"(4.530446337453689, -3.238307541985346)"
964,Erde,shm,blau,9.6,"(-1.3871612690863273, 1.6079633382912242)"
965,Boden,circular,grun,9.6,"(1.9745513221935198, 1.2780031997618906)"
966,Erde,shm,blau,6.9,"(14.902715104589412, -5.1379653592309005)"
967,Boden,zigzag,grun,9.6,"(-1.3961017304373584, 3.874386933669772)"
968,Luft,circular,lila,6.9,"(-2.538998058877617, 0.6864063377178944)"
969,Luft,circular,rot,6.9,"(3.132016521277528, -9.089748323654138)"
970,Wasser,circular,gelb,9.6,"(2.8556530169972483, 2.803928595665564)"
971,Erde,linear,grun,6.9,"(5.915578271387442, 9.970675569003934)"
972,Wasser,circular,rot,6.9,"(3.3633097790883753, -8.394201240443767)"
973,Feuer,circular,lila,9.6,"(-0.9112909387587464, 0.48940003141199284)"
974,Feuer,linear,blau,6.9,"(6.915391812398759, 25.953838686842044)"
975,Feuer,circular,grun,9.6,"(-9.402103417950876, -4.544608870004257)"
976,Erde,linear,blau,6.9,"(9.684940445232364, 8.138847502033745)"
977,Luft,circular,grun,9.6,"(2.6504085115301095, -4.429568622947848)"
978,Feuer,circular,rot,9.6,"(-0.8492283348312384, 7.24379713114438)"
979,Luft,linear,rot,6.9,"(-1.63261741580979, -12.966027215719766)"
980,Luft,circular,rot,6.9,"(4.579834277215841, -4.610776706071913)"
981,Wasser,circular,blau,9.6,"(-1.0664769446616873, 5.7432014849156054)"
982,Wasser,shm,rot,6.9,"(3.66433915570601, 0.297059345100557)"
983,Boden,zigzag,blau,9.6,"(17.557106038362235, 4.442808461184139)"
984,Feuer,linear,blau,6.9,"(-25.184501421087813, -2.413733424997929)"
985,Wasser,linear,rot,9.6,"(-1.6191039722027725, -14.39984976640454)"
986,Boden,circular,rot,6.9,"(5.404083617156587, -6.034918980988319)"
987,Erde,random,lila,9.6,"(-6.925115651352378, -2.9796116278084774)"
988,Luft,random,lila,6.9,"(-1.1628570634978814, -12.143158507251119)"
989,Luft,circular,lila,6.9,"(-0.25897909969545907, -1.251469416484003)"
990,Erde,linear,grun,9.6,"(-3.461316203471654, 4.033995315361377)"
991,Boden,zigzag,blau,6.9,"(12.394354694518121, 1.9304253136929042)"
992,Boden,random,blau,9.6,"(19.253339417083673, 18.972297511779363)"
993,Luft,zigzag,blau,6.9,"(-7.687188555227612, -14.78092836052987)"
994,Luft,circular,lila,9.6,"(3.9018857283444675, -3.4655590820655604)"
995,Wasser,shm,grun,6.9,"(-6.12205073437501, 0.5395134619547761)"
996,Boden,zigzag,gelb,6.9,"(21.958916838488506, 3.828711564253741)"
997,Wasser,circular,rot,6.9,"(1.3798276476350608, -10.021828968698237)"
998,Boden,linear,gelb,6.9,"(3.3361124423022908, -5.984132384387564)"
999,Luft,shm,gelb,6.9,"(5.237804454148016, 3.0458180058042963)"
1000,Wasser,shm,grun,9.6,"(0.4056182918831155, 7.152654758157052)"
1001,Luft,zigzag,lila,6.9,"(-1.1446211135071032, 4.019790432950888)"
1002,Erde,circular,rot,6.9,"(-3.6902294120783665, 17.28109149678774)"
1003,Boden,circular,rot,6.9,"(0.7013838351410904, -4.503983420914537)"
1004,Wasser,random,grun,6.9,"(15.912139248922337, -4.089333364809271)"
1005,Erde,circular,lila,6.9,"(-1.6384374165073652, 2.9765241661211554)"
1006,Luft,circular,rot,6.9,"(-1.5256816029231004, 25.11349577437679)"
1007,Erde,shm,gelb,6.9,"(8.397219025955344, -3.797501211481574)"
1008,Luft,circular,blau,6.9,"(2.393315826175513, -2.59971430316871)"
1009,Luft,circular,gelb,6.9,"(7.440151900447937, -9.631985104505642)"
1010,Boden,zigzag,grun,6.9,"(5.372978617456788, 5.283174788176002)"
1011,Luft,circular,gelb,9.6,"(-6.3895635160260955, 4.078658362000606)"
1012,Wasser,circular,lila,6.9,"(-0.30101418807779723, -0.46881098078695516)"
1013,Boden,random,lila,9.6,"(0.195677964563167, -5.533085209636031)"
1014,Erde,circular,lila,6.9,"(1.720421991854927, 0.2110441303095989)"
1015,Boden,shm,gelb,6.9,"(8.14316660301106, -7.634474077960174)"
1016,Wasser,random,grun,9.6,"(9.714089574544744, -0.06938227188188861)"
1017,Wasser,circular,grun,9.6,"(-1.687526194526832, 0.21298508660560955)"
1018,Boden,linear,grun,9.6,"(-7.812114846605763, -8.90689623948867)"
1019,Luft,zigzag,rot,6.9,"(4.521572080337663, 10.710561033283245)"
1020,Erde,random,lila,6.9,"(13.299926796649608, 7.388278343372736)"
1021,Boden,random,grun,9.6,"(-5.912623495140743, -11.100145187234862)"
1022,Boden,zigzag,grun,6.9,"(-5.1416856501784345, 3.643748405209333)"
1023,Boden,circular,rot,6.9,"(6.5741068504153795, -3.376531634605808)"
1024,Wasser,circular,blau,9.6,"(1.4483967388102812, 6.571364904821888)"
1025,Boden,zigzag,lila,9.6,"(8.304501785711658, -1.9112869788559586)"
1026,Luft,circular,blau,6.9,"(2.526898625045579, 3.232867095190418)"
1027,Wasser,circular,lila,9.6,"(3.2280005047672233, 0.33134066676382545)"
1028,Boden,linear,lila,6.9,"(3.2857611941845946, -7.80519379842524)"
1029,Feuer,shm,rot,9.6,"(-3.8104907933379177, 2.8469790647751445)"
1030,Luft,shm,rot,9.6,"(3.2957243748357286, -3.8121524691178124)"
1031,Feuer,zigzag,gelb,6.9,"(-1.5066502893956013, 1.5079787786211014)"
1032,Luft,circular,lila,6.9,"(-0.8411653394876595, -4.485092039062923)"
1033,Feuer,linear,rot,6.9,"(-7.920191161145352, -6.942555596057698)"
1034,Luft,zigzag,lila,9.6,"(5.795041431227347, -0.8804648236070598)"
1035,Luft,circular,lila,6.9,"(-3.665573914825565, -0.3345405278563227)"
1036,Feuer,linear,grun,9.6,"(3.863177721899561, -4.053966137801353)"
1037,Luft,linear,gelb,6.9,"(-10.634259716644722, 9.521023759398819)"
1038,Feuer,circular,rot,9.6,"(-16.83988943444671, 12.921957047597818)"
1039,Feuer,shm,lila,6.9,"(-1.1863504352568377, -4.223029724333639)"
1040,Wasser,zigzag,gelb,9.6,"(-1.4348349654502854, 18.35877923972099)"
1041,Erde,linear,grun,9.6,"(7.639743624597767, -1.043440444802581)"
1042,Luft,linear,grun,6.9,"(-0.8439738394761989, -0.4119755761124573)"
1043,Boden,random,rot,6.9,"(12.378785859843603, 1.5608333347599448)"
1044,Erde,random,blau,6.9,"(18.21209261744645, -32.998109527127724)"
1045,Wasser,circular,rot,9.6,"(8.107980022896768, 4.74771192603065)"
1046,Erde,random,gelb,6.9,"(-4.863274464396936, -24.641431963171353)"
1047,Wasser,shm,rot,9.6,"(2.037404152554501, -2.621270641193572)"
1048,Luft,linear,grun,9.6,"(9.053580308801031, 1.461835910918584)"
1049,Boden,circular,lila,9.6,"(10.146642223710458, 8.603516342383404)"
1050,Luft,circular,lila,9.6,"(-8.759062485820287, -2.9960081281990476)"
1051,Erde,random,lila,6.9,"(-8.148078359791409, -0.9005830934860377)"
1052,Boden,zigzag,blau,6.9,"(-6.757464344954208, 19.91822293895461)"
1053,Erde,shm,grun,9.6,"(0.7503194322546136, -1.2986844673046747)"
1054,Feuer,linear,lila,9.6,"(-8.968091693224748, 1.9728956384796241)"
1055,Feuer,circular,lila,6.9,"(6.745250313286881, 2.4509909816322057)"
1056,Boden,zigzag,blau,9.6,"(11.078004460930977, 2.9854118675522834)"
1057,Wasser,circular,blau,6.9,"(0.8103285963256681, -3.075458958209051)"
1058,Erde,random,grun,9.6,"(1.9507741767420796, 9.64930158569658)"
