video_id,element,motion,power,speed,video_summary
420,Erde,zigzag,rot,9.6,"(3.322984, 0.3778065)"
421,Feuer,shm,blau,6.9,"(2.6329267, 2.5180876)"
422,Boden,random,grun,6.9,"(2.0013392, 1.4442955)"
423,Boden,circular,gelb,9.6,"(1.0915642, -3.9895983)"
424,Boden,shm,gelb,9.6,"(7.6080666, -0.27193782)"
425,Boden,circular,grun,9.6,"(2.1975434, 1.0100363)"
426,Wasser,linear,grun,6.9,"(2.090969, 1.1815751)"
427,Wasser,circular,grun,6.9,"(1.9529189, 1.3198875)"
428,Erde,random,lila,6.9,"(2.1432846, 1.1419493)"
429,Luft,shm,rot,6.9,"(4.480383, -2.4741113)"
430,Wasser,circular,lila,9.6,"(2.1345987, 1.1767535)"
431,Boden,random,rot,6.9,"(2.4270284, 1.8062077)"
432,Erde,circular,blau,9.6,"(3.5124197, -2.726143)"
433,Feuer,shm,gelb,9.6,"(12.331679, -0.46543658)"
434,Luft,circular,grun,9.6,"(2.3276327, 0.5975939)"
435,Wasser,random,blau,9.6,"(1.1494658, 0.04757797)"
436,Boden,shm,gelb,9.6,"(4.503699, 1.3106111)"
437,Boden,shm,lila,9.6,"(2.1259487, 1.2967557)"
438,Feuer,circular,rot,6.9,"(2.1816776, -4.7329745)"
439,Luft,linear,rot,9.6,"(-0.52148527, 11.845382)"
440,Wasser,circular,rot,6.9,"(5.219868, -0.06909091)"
441,Boden,linear,gelb,6.9,"(3.9224777, -6.766367)"
442,Luft,random,gelb,6.9,"(0.25313213, -2.3852057)"
443,Boden,zigzag,gelb,6.9,"(7.149922, -5.0808086)"
444,Wasser,shm,gelb,9.6,"(10.121042, -0.17732)"
445,Wasser,linear,blau,6.9,"(2.727876, 0.4609415)"
446,Wasser,linear,blau,9.6,"(8.933987, -3.3479893)"
447,Boden,zigzag,gelb,9.6,"(0.40125358, -1.472948)"
448,Luft,shm,blau,6.9,"(3.465395, -0.25520095)"
449,Erde,circular,gelb,9.6,"(1.8625139, -5.021805)"
450,Feuer,random,gelb,6.9,"(3.1781163, -1.4406013)"
451,Boden,shm,grun,9.6,"(2.3048697, 1.3260227)"
452,Erde,random,grun,6.9,"(2.2135856, 1.1445754)"
453,Luft,circular,rot,6.9,"(2.1255326, -2.6714957)"
454,Boden,shm,blau,9.6,"(2.9557412, 1.2437508)"
455,Wasser,linear,lila,6.9,"(2.0709786, 1.0426028)"
456,Luft,shm,blau,6.9,"(2.7640617, 2.2408617)"
457,Luft,circular,lila,6.9,"(2.0298173, 1.3107738)"
458,Luft,shm,lila,9.6,"(2.1601334, 1.2783016)"
459,Wasser,circular,rot,6.9,"(2.0984228, -2.470426)"
460,Feuer,circular,blau,6.9,"(0.7147463, 2.5087988)"
461,Boden,shm,rot,6.9,"(2.673276, -2.8406894)"
462,Wasser,circular,blau,9.6,"(3.3599954, -2.170979)"
463,Luft,random,lila,6.9,"(2.1037877, 1.2128049)"
464,Erde,circular,grun,9.6,"(2.3166203, 0.5042881)"
465,Erde,zigzag,grun,6.9,"(2.1759107, 1.2274967)"
466,Boden,circular,lila,9.6,"(2.0612342, 1.2118973)"
467,Feuer,circular,gelb,9.6,"(2.233059, -6.707223)"
468,Luft,linear,lila,6.9,"(2.0678067, 1.3653452)"
469,Erde,zigzag,lila,9.6,"(2.3780718, 1.2024901)"
470,Luft,linear,gelb,6.9,"(0.33225793, -16.151855)"
471,Boden,zigzag,gelb,6.9,"(0.6443792, -1.476252)"
472,Wasser,circular,lila,9.6,"(2.1359482, 1.082796)"
473,Wasser,circular,lila,6.9,"(2.118839, 1.1165568)"
474,Erde,circular,grun,9.6,"(2.3967676, 0.9522704)"
475,Luft,circular,gelb,6.9,"(12.707905, -2.3093178)"
476,Feuer,random,rot,6.9,"(0.5536038, 1.6653565)"
477,Boden,circular,rot,6.9,"(1.0934027, -1.8836253)"
478,Wasser,random,blau,9.6,"(1.3184037, -0.3267116)"
479,Luft,zigzag,gelb,6.9,"(-0.54286015, -0.98546344)"
480,Erde,random,lila,6.9,"(2.1026533, 1.0799911)"
481,Luft,circular,gelb,9.6,"(4.8598056, -3.4020927)"
482,Erde,circular,blau,6.9,"(7.716796, -0.71611)"
483,Feuer,circular,lila,6.9,"(1.9697657, 1.3693427)"
484,Wasser,linear,lila,9.6,"(2.2367876, 1.1033943)"
485,Wasser,circular,lila,6.9,"(2.1095834, 1.117807)"
486,Feuer,circular,lila,6.9,"(1.977041, 1.3690765)"
487,Boden,circular,grun,9.6,"(2.2422285, 0.6796784)"
488,Luft,random,gelb,6.9,"(3.6413085, -1.6048756)"
489,Boden,zigzag,rot,6.9,"(5.0959563, -4.377143)"
490,Luft,circular,gelb,6.9,"(12.645381, -2.048536)"
491,Wasser,linear,gelb,6.9,"(-4.382542, 13.102137)"
492,Erde,circular,gelb,6.9,"(14.532336, -2.127685)"
493,Luft,circular,grun,6.9,"(2.6579325, 0.93218225)"
494,Erde,random,rot,6.9,"(2.8583314, 0.35362637)"
495,Luft,circular,gelb,6.9,"(1.1069903, -6.1844797)"
496,Erde,linear,blau,9.6,"(9.917669, -4.0928917)"
497,Boden,circular,rot,6.9,"(1.0524606, -1.882345)"
498,Feuer,linear,rot,6.9,"(1.3305659, -10.830221)"
499,Luft,circular,gelb,6.9,"(1.1726791, -6.173887)"
500,Boden,zigzag,blau,9.6,"(1.9118397, 0.6620446)"
501,Boden,circular,rot,9.6,"(2.2630463, 0.482568)"
502,Boden,shm,lila,9.6,"(2.1156232, 1.212097)"
503,Feuer,shm,lila,9.6,"(2.094029, 1.2060616)"
504,Erde,random,rot,6.9,"(3.4499998, -0.1347888)"
505,Feuer,random,blau,6.9,"(2.6174839, -1.3658899)"
506,Luft,shm,blau,6.9,"(2.7839596, 2.2491097)"
507,Erde,linear,gelb,6.9,"(4.5423903, -7.344284)"
508,Erde,circular,lila,6.9,"(2.0901701, 1.0744953)"
509,Feuer,shm,grun,6.9,"(2.1853006, 1.3694885)"
510,Wasser,circular,blau,9.6,"(3.3381155, -2.1225865)"
511,Wasser,shm,gelb,6.9,"(6.64536, -4.8421073)"
512,Boden,circular,rot,9.6,"(1.9927433, -0.09351784)"
513,Boden,circular,rot,6.9,"(1.0363241, -1.9022115)"
514,Wasser,circular,lila,9.6,"(2.1442647, 1.0595853)"
515,Boden,random,grun,9.6,"(2.043843, 1.0849262)"
516,Boden,zigzag,blau,6.9,"(2.6988719, 0.18114482)"
517,Luft,random,gelb,9.6,"(-0.26135173, -1.2778603)"
518,Luft,linear,blau,9.6,"(1.1160686, 2.7136133)"
519,Wasser,shm,grun,6.9,"(2.2214372, 1.3568178)"
520,Feuer,shm,rot,6.9,"(4.2884655, -4.1213336)"
521,Boden,shm,grun,9.6,"(2.308839, 1.3105717)"
522,Wasser,linear,gelb,6.9,"(-4.391068, 13.119951)"
523,Luft,linear,gelb,6.9,"(-4.471398, 13.270006)"
524,Luft,circular,blau,9.6,"(1.9781438, -3.2241573)"
525,Erde,random,rot,9.6,"(3.3967829, 1.4169693)"
526,Boden,random,grun,9.6,"(2.4431634, 1.017975)"
527,Erde,circular,rot,9.6,"(2.9877737, -0.040647537)"
528,Boden,random,grun,9.6,"(2.130152, 0.82591647)"
529,Feuer,random,rot,6.9,"(3.2997103, -4.0622563)"
530,Wasser,circular,rot,6.9,"(2.1279604, -2.4012396)"
531,Luft,circular,grun,6.9,"(1.9504011, 1.3560723)"
532,Wasser,shm,blau,9.6,"(4.9110684, 1.1581187)"
533,Boden,zigzag,gelb,9.6,"(0.7138014, -1.5119314)"
534,Wasser,shm,rot,9.6,"(3.9989848, 2.6940367)"
535,Luft,linear,rot,6.9,"(1.6634916, 6.2417316)"
536,Feuer,shm,lila,6.9,"(2.047538, 1.0615355)"
537,Erde,shm,rot,9.6,"(4.398638, 3.2277493)"
538,Wasser,shm,grun,6.9,"(2.2156038, 1.3521476)"
539,Wasser,shm,lila,6.9,"(2.0933697, 1.1156156)"
540,Boden,circular,rot,9.6,"(1.9690952, -0.17657234)"
541,Boden,zigzag,gelb,9.6,"(3.9841952, 2.3272567)"
542,Luft,shm,grun,9.6,"(2.4999528, 1.3262419)"
543,Wasser,circular,lila,6.9,"(2.1311288, 1.1204025)"
544,Wasser,circular,rot,6.9,"(5.270128, 0.024869582)"
545,Luft,circular,blau,9.6,"(3.3525374, -2.2501843)"
546,Feuer,circular,lila,6.9,"(2.1443722, 1.0249034)"
547,Feuer,zigzag,lila,9.6,"(2.4447381, 1.1824075)"
548,Boden,shm,blau,9.6,"(2.998559, 1.2341253)"
549,Boden,zigzag,lila,6.9,"(2.009036, 1.2649395)"
550,Feuer,circular,blau,6.9,"(0.7469729, 2.5212297)"
551,Boden,circular,grun,6.9,"(2.7060032, 0.8677769)"
552,Erde,zigzag,blau,6.9,"(3.6352265, 0.0065119327)"
553,Boden,zigzag,grun,9.6,"(2.143494, 1.1506349)"
554,Feuer,circular,lila,9.6,"(2.1109269, 1.0231202)"
555,Luft,zigzag,rot,6.9,"(6.2087398, -3.0583174)"
556,Wasser,shm,rot,9.6,"(4.9535494, 0.58750147)"
557,Wasser,circular,blau,6.9,"(0.775879, 1.8149344)"
558,Luft,shm,grun,6.9,"(2.2904556, 1.0868263)"
559,Boden,zigzag,blau,9.6,"(1.6230956, 0.6044876)"
560,Luft,linear,grun,9.6,"(2.2119505, 1.4749326)"
561,Erde,zigzag,grun,9.6,"(2.0231793, 1.4554636)"
562,Erde,circular,blau,6.9,"(0.6722911, 1.9781919)"
563,Erde,random,grun,6.9,"(2.1754975, 1.1552154)"
564,Erde,circular,rot,6.9,"(2.1394005, -3.5979517)"
565,Wasser,linear,blau,9.6,"(-0.4777066, 1.8173988)"
566,Luft,circular,blau,6.9,"(0.7937882, 1.776087)"
567,Erde,circular,lila,9.6,"(2.137858, 1.0503469)"
568,Wasser,circular,blau,9.6,"(1.8923016, -2.6942742)"
569,Wasser,zigzag,gelb,6.9,"(9.481587, -8.377978)"
570,Boden,circular,grun,9.6,"(2.1949253, 0.6514662)"
571,Boden,random,rot,6.9,"(1.1391772, 1.6987901)"
572,Luft,random,blau,9.6,"(1.3105551, 0.21229005)"
573,Luft,shm,blau,9.6,"(3.5984905, 2.1449897)"
574,Boden,circular,blau,6.9,"(0.38009143, 2.0773363)"
575,Erde,random,rot,6.9,"(2.4511998, -0.115618646)"
576,Feuer,linear,grun,9.6,"(2.9820633, 0.5751117)"
577,Erde,zigzag,rot,9.6,"(2.0507748, -0.23557596)"
578,Boden,circular,grun,6.9,"(2.6696808, 0.89055735)"
579,Erde,linear,grun,9.6,"(2.2297997, 1.5122339)"
580,Erde,zigzag,gelb,9.6,"(-17.854761, -0.258206)"
581,Feuer,linear,rot,6.9,"(2.3188236, 7.386061)"
582,Luft,circular,gelb,9.6,"(1.8159949, -4.570242)"
583,Feuer,circular,rot,9.6,"(2.0123067, -1.2241026)"
584,Erde,circular,gelb,9.6,"(5.2468796, -4.435567)"
585,Luft,random,rot,6.9,"(2.3886244, 0.81742907)"
586,Feuer,shm,grun,9.6,"(2.5767148, 1.2295108)"
587,Erde,circular,grun,6.9,"(2.6831427, 0.90199935)"
588,Wasser,circular,gelb,9.6,"(1.851913, -4.3217306)"
589,Boden,shm,blau,9.6,"(3.973897, 0.97125834)"
590,Erde,zigzag,rot,6.9,"(5.4922237, -2.736573)"
591,Wasser,shm,rot,6.9,"(4.4340005, -0.6554113)"
592,Wasser,circular,grun,9.6,"(2.302903, 0.620828)"
593,Erde,linear,rot,6.9,"(1.9339018, 6.894879)"
594,Boden,circular,blau,6.9,"(6.8166447, -1.5090604)"
595,Luft,linear,blau,6.9,"(2.9906018, 3.8365953)"
596,Feuer,circular,lila,6.9,"(2.0164177, 1.3731275)"
597,Wasser,circular,rot,6.9,"(5.379114, -0.08850247)"
598,Luft,circular,blau,6.9,"(7.1526017, -0.6401885)"
599,Luft,zigzag,grun,9.6,"(1.8285686, 1.3070408)"
600,Luft,shm,rot,9.6,"(4.1873174, 2.8868623)"
601,Boden,zigzag,gelb,6.9,"(-0.6608901, -0.55848444)"
602,Boden,shm,gelb,6.9,"(3.7230964, -7.394221)"
603,Boden,random,lila,9.6,"(2.088102, 1.2215438)"
604,Luft,random,grun,6.9,"(2.0432334, 0.9620266)"
605,Luft,zigzag,blau,9.6,"(0.04966422, 2.2451558)"
606,Erde,linear,grun,6.9,"(2.0815852, 1.3078574)"
607,Erde,zigzag,grun,9.6,"(1.8681436, 1.3242985)"
608,Erde,shm,lila,9.6,"(2.151964, 1.307312)"
609,Boden,circular,lila,9.6,"(2.1004574, 1.0810027)"
610,Feuer,zigzag,lila,9.6,"(2.381556, 1.2059482)"
611,Luft,circular,blau,9.6,"(1.827878, -2.6201499)"
612,Luft,shm,blau,6.9,"(2.7781808, 2.2401927)"
613,Boden,circular,lila,6.9,"(2.0995798, 1.1555405)"
614,Erde,linear,grun,6.9,"(2.0259905, 1.1850463)"
615,Erde,random,lila,6.9,"(2.1360857, 1.1641098)"
616,Feuer,zigzag,lila,9.6,"(2.3105624, 1.1090627)"
617,Luft,circular,gelb,6.9,"(1.097303, -6.107594)"
618,Luft,shm,gelb,9.6,"(10.340911, -0.35709283)"
619,Boden,circular,gelb,6.9,"(10.724231, -3.0085506)"
620,Erde,zigzag,blau,9.6,"(-0.75106126, 1.5985237)"
621,Boden,circular,lila,9.6,"(2.0852578, 1.2268983)"
622,Feuer,linear,rot,6.9,"(1.316329, -10.7628)"
623,Erde,circular,blau,9.6,"(3.5502415, -2.752594)"
624,Wasser,random,rot,6.9,"(2.0012133, 1.2667403)"
625,Boden,zigzag,lila,6.9,"(2.0836096, 1.3229245)"
626,Feuer,circular,rot,9.6,"(3.1841571, -0.40541822)"
627,Luft,zigzag,lila,6.9,"(2.1104589, 1.1945885)"
628,Erde,shm,gelb,6.9,"(6.6366286, -6.3436112)"
629,Wasser,linear,blau,6.9,"(2.0234807, 0.09871974)"
630,Boden,shm,gelb,9.6,"(7.6541605, -0.36595106)"
631,Feuer,shm,lila,9.6,"(2.090699, 1.1616031)"
632,Luft,circular,rot,9.6,"(2.155745, -0.40186694)"
633,Feuer,random,blau,9.6,"(0.92256385, -0.4623257)"
634,Wasser,zigzag,lila,9.6,"(2.3118436, 1.2048068)"
635,Luft,random,grun,9.6,"(2.1399415, 0.8529026)"
636,Boden,shm,lila,6.9,"(2.1167977, 1.2078743)"
637,Feuer,random,rot,6.9,"(5.3855805, 0.68651366)"
638,Feuer,circular,blau,6.9,"(0.781477, 2.5243745)"
639,Feuer,shm,blau,9.6,"(5.3961897, 0.9626326)"
640,Boden,circular,gelb,9.6,"(1.1439538, -3.960031)"
641,Luft,zigzag,gelb,6.9,"(9.978539, -7.146976)"
642,Boden,zigzag,rot,9.6,"(3.150692, 0.75288385)"
643,Wasser,circular,rot,6.9,"(2.1257327, -2.4192052)"
644,Wasser,random,gelb,6.9,"(3.1385698, -5.8344502)"
645,Erde,random,grun,6.9,"(2.4186325, 1.0599171)"
646,Feuer,zigzag,gelb,6.9,"(8.915522, -13.385259)"
647,Erde,circular,blau,6.9,"(7.946335, -1.0784903)"
648,Feuer,shm,lila,6.9,"(2.0600646, 1.0698172)"
649,Feuer,circular,rot,9.6,"(2.0490544, -1.2707834)"
650,Luft,random,grun,6.9,"(2.4152741, 0.93928736)"
651,Luft,zigzag,grun,9.6,"(2.1024597, 1.1650784)"
652,Luft,circular,gelb,9.6,"(1.9378091, -4.849849)"
653,Erde,random,blau,6.9,"(3.743477, -1.8441571)"
654,Luft,circular,blau,9.6,"(3.3360307, -2.2408993)"
655,Erde,circular,gelb,6.9,"(14.664894, -2.195323)"
656,Wasser,linear,grun,9.6,"(2.2333486, 1.457072)"
657,Boden,zigzag,lila,6.9,"(2.0636976, 1.2151586)"
658,Boden,random,lila,6.9,"(2.153782, 1.2157915)"
659,Luft,circular,lila,6.9,"(2.099958, 1.0970421)"
660,Erde,random,rot,6.9,"(2.2680602, 0.49693194)"
661,Luft,linear,rot,6.9,"(3.0332859, -3.8461537)"
662,Feuer,circular,lila,9.6,"(2.1058376, 1.0029979)"
663,Wasser,circular,gelb,6.9,"(1.1569514, -5.790542)"
664,Feuer,shm,lila,9.6,"(2.100144, 1.268988)"
665,Erde,linear,lila,6.9,"(2.225316, 1.2739009)"
666,Wasser,circular,lila,6.9,"(2.0988228, 1.1130575)"
667,Feuer,shm,grun,6.9,"(2.200021, 1.1353484)"
668,Erde,zigzag,rot,6.9,"(4.7824354, -2.3766782)"
669,Erde,circular,gelb,6.9,"(14.693458, -2.553421)"
670,Erde,linear,grun,6.9,"(2.092612, 1.2843659)"
671,Erde,circular,lila,6.9,"(2.119862, 1.0767019)"
672,Luft,circular,lila,9.6,"(2.1004078, 1.207129)"
673,Wasser,circular,blau,6.9,"(6.9701753, -1.0966781)"
674,Wasser,random,lila,6.9,"(2.2189622, 1.2623996)"
675,Wasser,random,blau,6.9,"(2.8650866, -1.1613024)"
676,Luft,random,grun,9.6,"(2.0467603, 0.98464364)"
677,Erde,zigzag,lila,6.9,"(2.161939, 1.0933216)"
678,Feuer,random,gelb,6.9,"(2.3047707, 2.103719)"
679,Luft,circular,rot,9.6,"(2.1288617, -0.32356176)"
680,Luft,linear,rot,6.9,"(0.948041, -8.39257)"
681,Erde,shm,blau,6.9,"(2.768377, 2.301173)"
682,Boden,circular,rot,9.6,"(2.2486095, 0.48967835)"
683,Feuer,zigzag,gelb,6.9,"(-2.308003, 1.1001695)"
684,Erde,circular,grun,6.9,"(1.8928845, 1.3620464)"
685,Boden,shm,rot,9.6,"(2.9481769, 1.3258672)"
686,Feuer,shm,lila,6.9,"(2.041045, 1.0764937)"
687,Luft,circular,lila,9.6,"(2.112762, 1.1723542)"
688,Erde,shm,rot,9.6,"(4.3734403, 3.2097669)"
689,Erde,zigzag,grun,6.9,"(2.132376, 1.2431933)"
690,Feuer,circular,grun,9.6,"(2.4530232, 0.91756535)"
691,Erde,linear,gelb,9.6,"(12.549215, -0.5519332)"
692,Erde,linear,rot,9.6,"(-0.9326795, 13.540469)"
693,Wasser,circular,gelb,6.9,"(1.2344859, -5.8600893)"
694,Boden,shm,grun,9.6,"(2.3197825, 1.2965771)"
695,Boden,zigzag,grun,6.9,"(2.1375332, 1.1168196)"
696,Luft,linear,grun,6.9,"(2.0631661, 1.0657717)"
697,Boden,circular,gelb,6.9,"(-1.1652906, -4.3968697)"
698,Erde,random,rot,6.9,"(2.2679918, 0.08343537)"
699,Boden,circular,grun,9.6,"(2.2008293, 0.66160214)"
700,Erde,shm,lila,9.6,"(2.125465, 1.271368)"
701,Erde,circular,gelb,9.6,"(5.3007097, -4.428145)"
702,Erde,random,rot,6.9,"(3.6591794, 0.47920734)"
703,Feuer,circular,gelb,9.6,"(2.0377252, -6.477326)"
704,Erde,circular,blau,6.9,"(7.8866553, -1.0405618)"
705,Erde,circular,rot,6.9,"(6.3265386, -0.033390418)"
706,Boden,random,grun,6.9,"(2.0871909, 1.0246445)"
707,Feuer,random,gelb,9.6,"(2.8584552, -2.4494312)"
708,Boden,circular,gelb,6.9,"(-1.0965596, -4.427761)"
709,Erde,zigzag,rot,6.9,"(4.792779, -2.340051)"
710,Luft,linear,rot,6.9,"(0.9139007, -8.361821)"
711,Boden,random,blau,6.9,"(2.779485, -0.2765842)"
712,Boden,zigzag,gelb,6.9,"(8.316063, -8.659762)"
713,Boden,linear,gelb,9.6,"(-7.6757956, -4.906061)"
714,Erde,circular,gelb,6.9,"(1.1606315, -7.548272)"
715,Boden,zigzag,gelb,9.6,"(-7.5808606, 4.360861)"
716,Wasser,shm,blau,9.6,"(3.5775752, 2.129108)"
717,Wasser,shm,blau,9.6,"(3.5372753, 2.1458483)"
718,Wasser,zigzag,rot,6.9,"(4.2665443, -5.3090796)"
719,Wasser,shm,lila,9.6,"(2.1555648, 1.2807306)"
720,Boden,circular,blau,9.6,"(1.4190184, -2.6133046)"
721,Luft,linear,gelb,9.6,"(-9.596289, -4.0009646)"
722,Boden,shm,gelb,6.9,"(3.7141256, -7.4095974)"
723,Feuer,circular,grun,6.9,"(1.9217818, 1.3915557)"
724,Erde,random,lila,9.6,"(2.0847101, 1.202752)"
725,Feuer,circular,blau,6.9,"(0.7583862, 2.50733)"
726,Luft,random,blau,6.9,"(3.249724, -0.8597076)"
727,Wasser,circular,blau,6.9,"(0.8310686, 1.7524446)"
728,Feuer,zigzag,lila,9.6,"(2.3257003, 1.1193993)"
729,Erde,zigzag,rot,6.9,"(0.70511013, 0.2625046)"
730,Luft,zigzag,grun,6.9,"(2.230356, 1.1937666)"
731,Boden,shm,blau,6.9,"(2.250197, 2.1340039)"
732,Wasser,circular,rot,6.9,"(5.31878, 0.028382381)"
733,Wasser,zigzag,blau,9.6,"(0.2429278, 2.2424946)"
734,Boden,random,rot,6.9,"(2.446971, 0.79735285)"
735,Luft,shm,lila,9.6,"(2.1256824, 1.1987696)"
736,Feuer,zigzag,lila,6.9,"(1.9712527, 1.3506217)"
737,Erde,linear,grun,9.6,"(1.9108276, 1.4483752)"
738,Feuer,circular,blau,6.9,"(8.683874, -0.8542716)"
739,Luft,zigzag,blau,9.6,"(1.6218106, 0.42347956)"
740,Erde,circular,lila,9.6,"(2.120861, 1.0410546)"
741,Feuer,circular,blau,6.9,"(0.72898835, 2.473322)"
742,Boden,zigzag,rot,6.9,"(-1.3999653, 3.2474473)"
743,Luft,circular,grun,6.9,"(2.6896007, 0.8456983)"
744,Wasser,zigzag,gelb,9.6,"(0.7392261, -1.6813062)"
745,Feuer,shm,lila,6.9,"(2.0070822, 1.2771376)"
746,Erde,zigzag,blau,6.9,"(3.5200841, -0.19913831)"
747,Erde,circular,lila,9.6,"(2.083029, 1.1752329)"
748,Feuer,shm,lila,6.9,"(2.0318131, 1.2633466)"
749,Luft,shm,lila,6.9,"(2.0624478, 1.2744597)"
750,Feuer,circular,blau,6.9,"(0.7437816, 2.4777038)"
751,Erde,linear,gelb,6.9,"(4.548321, -7.4107065)"
752,Wasser,random,grun,9.6,"(2.04589, 1.2293277)"
753,Wasser,shm,gelb,6.9,"(6.804587, -3.4186158)"
754,Erde,circular,blau,6.9,"(7.7685447, -1.2251108)"
755,Luft,linear,blau,9.6,"(4.06583, 3.8014407)"
756,Feuer,zigzag,blau,6.9,"(3.8620443, -0.08396731)"
757,Erde,shm,grun,9.6,"(2.344966, 1.346182)"
758,Luft,circular,blau,9.6,"(1.9809902, -3.1729047)"
759,Feuer,zigzag,grun,9.6,"(1.9747721, 1.4120976)"
760,Luft,random,lila,6.9,"(2.092001, 1.1945595)"
761,Erde,zigzag,blau,9.6,"(1.4209096, 1.7061822)"
762,Feuer,linear,lila,6.9,"(2.248459, 1.2300428)"
763,Boden,circular,grun,6.9,"(2.7080152, 0.8616297)"
764,Boden,linear,grun,6.9,"(2.0546837, 1.0776063)"
765,Luft,random,gelb,9.6,"(-0.9362163, -1.5120213)"
766,Erde,random,lila,6.9,"(2.0136337, 1.1816152)"
767,Feuer,shm,rot,6.9,"(4.409278, -1.6952614)"
768,Wasser,shm,grun,9.6,"(2.3798892, 1.3854644)"
769,Boden,zigzag,gelb,9.6,"(-5.0947747, 5.509182)"
770,Luft,zigzag,lila,6.9,"(2.1518092, 1.1013504)"
771,Boden,circular,grun,9.6,"(2.2034576, 0.6478688)"
772,Boden,circular,lila,6.9,"(2.0686114, 1.0955167)"
773,Wasser,shm,grun,6.9,"(2.2695503, 1.0956482)"
774,Erde,circular,gelb,6.9,"(14.758687, -2.445784)"
775,Erde,linear,rot,9.6,"(6.3511515, -0.9346869)"
776,Luft,zigzag,blau,9.6,"(-0.48869467, 1.1412612)"
777,Boden,shm,blau,9.6,"(4.0078645, 0.96980786)"
778,Boden,circular,gelb,6.9,"(10.60897, -3.116179)"
779,Boden,shm,rot,6.9,"(2.738726, -2.869167)"
780,Erde,linear,blau,6.9,"(3.16927, 0.22065549)"
781,Erde,linear,gelb,6.9,"(2.0346408, 11.789356)"
782,Erde,circular,blau,9.6,"(3.5087366, -2.7399414)"
783,Feuer,linear,gelb,6.9,"(1.0716516, -20.832766)"
784,Wasser,circular,lila,9.6,"(2.1034853, 1.1804014)"
785,Wasser,random,grun,6.9,"(2.1228275, 1.1257912)"
786,Luft,random,grun,6.9,"(2.2989757, 0.93466824)"
787,Luft,circular,lila,6.9,"(2.0842416, 1.1063842)"
788,Wasser,shm,rot,6.9,"(4.402969, -0.7232979)"
789,Erde,zigzag,gelb,9.6,"(4.5393815, 1.2588742)"
790,Wasser,zigzag,rot,9.6,"(-6.318392, 0.91881144)"
791,Boden,shm,rot,9.6,"(4.155579, 0.6172861)"
792,Luft,linear,lila,9.6,"(1.9790041, 1.0137994)"
793,Luft,circular,gelb,6.9,"(1.1165497, -6.2454944)"
794,Erde,zigzag,lila,6.9,"(2.0235012, 1.3004967)"
795,Luft,circular,lila,9.6,"(2.1411211, 1.0691377)"
796,Luft,shm,blau,9.6,"(3.5485969, 2.1379616)"
797,Luft,shm,rot,6.9,"(4.527429, -0.7101316)"
798,Feuer,zigzag,lila,9.6,"(2.3754063, 1.2638828)"
799,Feuer,circular,gelb,9.6,"(2.0092185, -6.5607376)"
800,Luft,circular,grun,9.6,"(2.2848938, 0.5890872)"
801,Wasser,shm,blau,6.9,"(3.4879203, -0.31091812)"
802,Wasser,random,grun,9.6,"(2.0974789, 1.1298554)"
803,Luft,random,grun,9.6,"(2.1089323, 1.3534478)"
804,Luft,circular,grun,9.6,"(2.348203, 0.9537738)"
805,Erde,circular,blau,6.9,"(0.64275086, 2.0007792)"
806,Wasser,shm,blau,9.6,"(4.937101, 1.20951)"
807,Luft,random,grun,6.9,"(2.2763753, 0.9741458)"
808,Erde,circular,lila,6.9,"(2.0078578, 1.3088326)"
809,Feuer,shm,grun,6.9,"(2.179872, 1.3276156)"
810,Boden,linear,blau,6.9,"(2.5049372, 0.8642805)"
811,Wasser,circular,lila,6.9,"(2.0478039, 1.2945205)"
812,Luft,linear,gelb,6.9,"(4.1263466, -6.2192507)"
813,Boden,shm,lila,6.9,"(2.0648682, 1.1437367)"
814,Feuer,linear,blau,9.6,"(10.6172085, -5.1985726)"
815,Erde,zigzag,blau,6.9,"(3.3224716, -0.24721397)"
816,Luft,circular,gelb,6.9,"(1.1636679, -6.126744)"
817,Boden,shm,lila,6.9,"(2.090913, 1.1240956)"
818,Erde,shm,gelb,9.6,"(7.195129, 5.104885)"
819,Luft,circular,gelb,9.6,"(4.70218, -3.4015574)"
820,Luft,circular,blau,6.9,"(0.7651599, 1.7606974)"
821,Feuer,shm,rot,9.6,"(4.336219, 3.5377617)"
822,Luft,random,lila,6.9,"(2.0238216, 1.3040404)"
823,Wasser,shm,gelb,9.6,"(6.7067947, 4.5074577)"
824,Boden,zigzag,blau,9.6,"(0.34955212, 2.1276476)"
825,Erde,shm,lila,9.6,"(2.1277874, 1.1797129)"
826,Luft,random,lila,6.9,"(2.0759695, 1.224372)"
827,Luft,circular,gelb,6.9,"(1.137963, -6.3016114)"
828,Feuer,circular,grun,6.9,"(2.8334253, 0.94538224)"
829,Erde,circular,grun,6.9,"(2.7527308, 0.89483726)"
830,Wasser,shm,grun,9.6,"(2.462211, 1.3014942)"
831,Wasser,linear,blau,6.9,"(2.7332788, 0.45839313)"
832,Luft,zigzag,blau,9.6,"(-0.3213634, 1.1056482)"
833,Feuer,circular,lila,9.6,"(2.1227982, 0.9965696)"
834,Feuer,random,gelb,9.6,"(2.386836, -3.9806542)"
835,Erde,circular,rot,6.9,"(2.0577655, -3.628565)"
836,Wasser,circular,lila,9.6,"(2.1393487, 1.1842881)"
837,Boden,random,gelb,9.6,"(3.1319785, -1.8102976)"
838,Feuer,linear,blau,9.6,"(0.053738445, 1.7715304)"
